Date,Return,Prediction,Predicted_Prob,Position,Strategy_Equity,BuyHold_Equity,Target
2020-02-04 00:00:00-05:00,0.015241455171458584,1.0,0.5936773698159529,1,103.46941996034751,103.46941996034751,1
2020-02-05 00:00:00-05:00,0.011547848601588973,1.0,0.6047300885570583,1,104.66426915694382,104.66426915694382,1
2020-02-06 00:00:00-05:00,0.0033647878417431,1.0,0.6022602192288927,1,105.01644221726802,105.01644221726802,0
2020-02-07 00:00:00-05:00,-0.005329538182208937,1.0,0.5943730711187316,1,104.45675307871136,104.45675307871136,1
2020-02-10 00:00:00-05:00,0.0074654535695148905,1.0,0.5930991983078658,1,105.23657011884275,105.23657011884275,1
2020-02-11 00:00:00-05:00,0.0017327158071978044,1.0,0.6173854051557697,1,105.41891518738295,105.41891518738295,1
2020-02-12 00:00:00-05:00,0.006443029880763174,1.0,0.6162742444869628,1,106.09813240793291,106.09813240793291,0
2020-02-13 00:00:00-05:00,-0.0010670465196165324,1.0,0.6329675779141941,1,105.9849207650092,105.9849207650092,1
2020-02-14 00:00:00-05:00,0.0016018821693339902,1.0,0.6537719146324941,1,106.15469611980095,106.15469611980095,0
2020-02-18 00:00:00-05:00,-0.0025765448831619464,1.0,0.6492963587475792,1,105.88118378068987,105.88118378068987,1
2020-02-19 00:00:00-05:00,0.0047810240097168055,1.0,0.6667847023938701,1,106.38740426252258,106.38740426252258,0
2020-02-20 00:00:00-05:00,-0.00410834846331265,1.0,0.6665298179339054,1,105.95032773370482,105.95032773370482,0
2020-02-21 00:00:00-05:00,-0.01029784049396254,1.0,0.6683760380557866,1,104.85926815842008,104.85926815842008,0
2020-02-24 00:00:00-05:00,-0.03316565277253214,1.0,0.6747741317268411,1,101.3815420806961,101.3815420806961,0
2020-02-25 00:00:00-05:00,-0.03030199820233237,1.0,0.7196352643082345,1,98.30947877481717,98.30947877481717,0
2020-02-26 00:00:00-05:00,-0.003678558731436965,1.0,0.7141962298118452,1,97.94784158328704,97.94784158328704,0
2020-02-27 00:00:00-05:00,-0.04491154855801016,1.0,0.7392461938079178,1,93.54885233986695,93.54885233986695,0
2020-02-28 00:00:00-05:00,-0.004201670742824848,1.0,0.6474492205815298,1,93.1557908639657,93.1557908639657,1
2020-03-02 00:00:00-05:00,0.04330644860541821,0.0,0.5075967083626464,0,97.19003733331311,97.19003733331311,0
2020-03-03 00:00:00-05:00,-0.028632151457565924,1.0,0.6232216263090411,1,97.19003733331311,94.4072774642192,1
2020-03-04 00:00:00-05:00,0.04203319688542373,0.0,0.5498681992557904,0,101.27524530784595,98.37551714528956,0
2020-03-05 00:00:00-05:00,-0.033241898386820457,1.0,0.7146908502897337,1,101.27524530784595,95.10532820059493,0
2020-03-06 00:00:00-05:00,-0.01653129589220903,1.0,0.688272646932341,1,99.6010342611059,93.53311387918525,0
2020-03-09 00:00:00-04:00,-0.07809458968486616,1.0,0.6536282911581117,1,91.82273235829653,86.22868372884241,1
2020-03-10 00:00:00-04:00,0.051745034799363765,0.0,0.4280181221902109,0,96.57410283954924,90.69058996909469,0
2020-03-11 00:00:00-04:00,-0.04874824718621151,1.0,0.6004460413177773,1,96.57410283954924,86.26958267181791,0
2020-03-12 00:00:00-04:00,-0.09567721109842342,1.0,0.7360133497374993,1,87.33416201552883,78.0155495991535,1
2020-03-13 00:00:00-04:00,0.08548642067600754,0.0,0.35910244206477904,0,94.80004692897494,84.68481969145667,0
2020-03-16 00:00:00-04:00,-0.10942395298095942,1.0,0.6846121349974119,1,94.80004692897494,75.41827196333769,1
2020-03-17 00:00:00-04:00,0.053992120881088956,0.0,0.37642514315967246,0,99.91850252229706,79.49026441982507,0
2020-03-18 00:00:00-04:00,-0.050632856909107016,1.0,0.6279654247032008,1,99.91850252229706,75.46544523578898,1
2020-03-19 00:00:00-04:00,0.0021248577104211464,1.0,0.6015768358169941,1,100.1308151227953,75.6257985689686,0
2020-03-20 00:00:00-04:00,-0.04309408562035899,1.0,0.6071051869857225,1,95.81576920265722,72.36677393032946,0
2020-03-23 00:00:00-04:00,-0.025568229551449884,1.0,0.6463946459082194,1,93.36592962103494,70.51648364258091,1
2020-03-24 00:00:00-04:00,0.09060314162669547,0.0,0.3714036013261847,0,101.82517616559765,76.90549859706623,1
2020-03-25 00:00:00-04:00,0.014970354966981958,1.0,0.6179639088766682,1,101.82517616559765,78.05680120997704,1
2020-03-26 00:00:00-04:00,0.05838973699778949,0.0,0.45554207774335215,0,107.77072142166048,82.61451730351634,0
2020-03-27 00:00:00-04:00,-0.029785645802294036,1.0,0.7614189579176931,1,107.77072142166048,80.15379055298631,1
2020-03-30 00:00:00-04:00,0.032475718190076996,0.0,0.4819923722043758,0,111.27065299969163,82.75684246685154,0
2020-03-31 00:00:00-04:00,-0.014905436477873346,1.0,0.6496927681420811,1,111.27065299969163,81.52331560835252,0
2020-04-01 00:00:00-04:00,-0.045004864139517986,1.0,0.6942327164943922,1,106.26293237872505,77.85436986519557,1
2020-04-02 00:00:00-04:00,0.023075614051942583,0.0,0.49724143223346123,0,108.71501479432419,79.650907256462,0
2020-04-03 00:00:00-04:00,-0.014454422633291997,1.0,0.6740099025467411,1,108.71501479432419,78.49959937985197,1
2020-04-06 00:00:00-04:00,0.06716635184890896,0.0,0.5385209285072561,0,116.01700572925913,83.77213109179749,1
2020-04-07 00:00:00-04:00,0.0010193484564440247,1.0,0.6667292818193995,1,116.01700572925913,83.85752408431895,1
2020-04-08 00:00:00-04:00,0.03356859152218106,0.0,0.47699043072455494,0,119.91153320421117,86.6725030563669,1
2020-04-09 00:00:00-04:00,0.015217099003879575,0.0,0.5259063982998555,0,119.91153320421117,87.9914071162897,0
2020-04-13 00:00:00-04:00,-0.009129940404320247,1.0,0.5683368120921886,1,119.91153320421117,87.18805081322569,1
2020-04-14 00:00:00-04:00,0.029492467592117988,1.0,0.6060660998602587,1,123.44802021115756,89.75944157625469,0
2020-04-15 00:00:00-04:00,-0.02124809559162444,1.0,0.7325726131285083,1,120.82498487711408,87.8522243813916,1
2020-04-16 00:00:00-04:00,0.004824506060620237,1.0,0.7040402353304968,1,121.40790574892806,88.27606797035858,1
2020-04-17 00:00:00-04:00,0.02701540445948436,1.0,0.6923242496316675,1,124.68778942731431,90.66088165067076,0
2020-04-20 00:00:00-04:00,-0.017617835232140444,1.0,0.7751242909620344,1,122.49106049772406,89.06363317574866,0
2020-04-21 00:00:00-04:00,-0.030362788003794217,1.0,0.8413891695625374,1,118.77189039547173,86.35941296278571,1
2020-04-22 00:00:00-04:00,0.02219393279570836,1.0,0.7191380973672905,1,121.40790574892807,88.2760679703586,0
2020-04-23 00:00:00-04:00,-7.1553244438749e-05,1.0,0.7476400620115757,1,121.39921861937124,88.26975153128902,1
2020-04-24 00:00:00-04:00,0.013938615326561266,1.0,0.7522398215094133,1,123.09135562865177,89.5001096428548,1
2020-04-27 00:00:00-04:00,0.014418518976818007,1.0,0.7011995174505078,1,124.86615067566574,90.7905686721676,0
2020-04-28 00:00:00-04:00,-0.004598330491915936,1.0,0.6675775334069173,1,124.29197484760566,90.37308363186398,1
2020-04-29 00:00:00-04:00,0.026178511187527453,1.0,0.602184322618422,1,127.54575370167358,92.73891641277208,0
2020-04-30 00:00:00-04:00,-0.009310737947015313,1.0,0.6425496242755234,1,126.35820861270275,91.87544866456261,0
2020-05-01 00:00:00-04:00,-0.02647357077299084,1.0,0.6598356044217737,1,123.01305563424603,89.44317747204103,1
2020-05-04 00:00:00-04:00,0.0027580474535287003,1.0,0.6674305076695013,1,123.35233147908883,89.6898659999033,1
2020-05-05 00:00:00-04:00,0.00923945213313071,1.0,0.664710176011692,1,124.49203944129997,90.51855122363632,0
2020-05-06 00:00:00-04:00,-0.006778720358653678,1.0,0.6749239927574616,1,123.64814271904892,89.90495127762082,1
2020-05-07 00:00:00-04:00,0.012066966023316805,1.0,0.6577638351371847,1,125.14020065608591,90.98983127001583,1
2020-05-08 00:00:00-04:00,0.016546176189338402,1.0,0.6036407881920478,1,127.21079246451066,92.49536504964769,1
2020-05-11 00:00:00-04:00,0.00020498156417891877,1.0,0.647294422771515,1,127.23686833173046,92.51432489425486,0
2020-05-12 00:00:00-04:00,-0.019931708814688087,1.0,0.6135821337179302,1,124.7008201216496,90.67035630927512,0
2020-05-13 00:00:00-04:00,-0.01768565801729005,1.0,0.5885313247244184,1,122.4954040625025,89.06679139528345,1
2020-05-14 00:00:00-04:00,0.011967531373829443,1.0,0.5963088963142975,1,123.96137165377041,90.13270101567284,1
2020-05-15 00:00:00-04:00,0.004597087082674589,1.0,0.6102433162673032,1,124.53123287415058,90.54704889123856,1
2020-05-18 00:00:00-04:00,0.030459529233811677,1.0,0.6010395268977772,1,128.3243956024034,93.30506937397661,0
2020-05-19 00:00:00-04:00,-0.01027127169253994,1.0,0.5826432079349604,1,127.00634087039013,92.34670765614521,1
2020-05-20 00:00:00-04:00,0.01698784831569866,0.0,0.5069456154249199,0,129.16390532422824,93.91547951826198,0
2020-05-21 00:00:00-04:00,-0.006903893520193161,1.0,0.6182453510546291,1,129.16390532422824,93.26709704777001,1
2020-05-22 00:00:00-04:00,0.001899212175726639,1.0,0.6149858533467489,1,129.4092149858844,93.4442310540778,1
2020-05-26 00:00:00-04:00,0.01232046410386145,1.0,0.6280486533753226,1,131.00359657382688,94.59550734849252,1
2020-05-27 00:00:00-04:00,0.014878947530668096,1.0,0.5908287330595899,1,132.95279221357765,96.00298893896766,0
2020-05-28 00:00:00-04:00,-0.0018448691386421245,1.0,0.6397259461808595,1,132.70751171032654,95.82587598745675,1
2020-05-29 00:00:00-04:00,0.004455688214760611,1.0,0.637068122826883,1,133.29881500626445,96.25284621376318,1
2020-06-01 00:00:00-04:00,0.004041963977128082,1.0,0.6564924652752909,1,133.83760401471363,96.64189675085527,1
2020-06-02 00:00:00-04:00,0.008280250752829232,1.0,0.6905858291539522,1,134.94581293611333,97.44211588918138,1
2020-06-03 00:00:00-04:00,0.013308162046246741,1.0,0.7029550648262286,1,136.7416936821296,98.73889135756376,0
2020-06-04 00:00:00-04:00,-0.0026268680904508734,1.0,0.6997461635175488,1,136.38249129036183,98.47951731457009,1
2020-06-05 00:00:00-04:00,0.025629658674584554,1.0,0.6276379690436673,1,139.8779279913233,101.00351372978037,1
2020-06-08 00:00:00-04:00,0.012087534461699079,1.0,0.6292818615300793,1,141.5687072663495,102.22439718274177,0
2020-06-09 00:00:00-04:00,-0.007456706623129472,1.0,0.7231062821605744,1,140.51307094924863,101.46213984322381,0
2020-06-10 00:00:00-04:00,-0.0055798392846915235,1.0,0.7319321105342071,1,139.72903059595336,100.89599740941773,0
2020-06-11 00:00:00-04:00,-0.05764902702737673,1.0,0.7342593050895554,1,131.6737879346181,95.07944132780807,1
2020-06-12 00:00:00-04:00,0.011975705792694136,1.0,0.7271889581182579,1,133.2506744795327,96.21808474408363,1
2020-06-15 00:00:00-04:00,0.009335456506711637,1.0,0.7428599423486978,1,134.49463035562636,97.11632448937111,1
2020-06-16 00:00:00-04:00,0.01924791725880115,1.0,0.7109832424051702,1,137.0833718724645,98.98561146762141,0
2020-06-17 00:00:00-04:00,-0.004153928258219586,1.0,0.7031374979821824,1,136.51393738031146,98.5744323389889,1
2020-06-18 00:00:00-04:00,0.00038510796265711633,1.0,0.632060661887761,1,136.5665099846103,98.61239413779705,0
2020-06-19 00:00:00-04:00,-0.005714932956586649,1.0,0.6233521363662688,1,135.7860415359332,98.04883091661105,1
2020-06-22 00:00:00-04:00,0.006415186433806452,1.0,0.6087422462054599,1,136.6571343074948,98.67783244655787,1
2020-06-23 00:00:00-04:00,0.004603650958080463,1.0,0.6037145754691691,1,137.28625605477802,99.13211074444177,0
2020-06-24 00:00:00-04:00,-0.02550872492800471,1.0,0.6002163519562584,1,133.78425871268107,96.60337699992931,1
2020-06-25 00:00:00-04:00,0.010720461899069722,1.0,0.5815858931338452,1,135.21848776090565,97.63900982237853,0
2020-06-26 00:00:00-04:00,-0.023751362839674828,1.0,0.5806771832725449,1,132.00686439546425,95.31995027278063,1
2020-06-29 00:00:00-04:00,0.014697501696400828,1.0,0.5859925621021848,1,133.94703550885313,96.72091540361566,1
2020-06-30 00:00:00-04:00,0.012809628516528226,1.0,0.5864333523949612,1,135.66284727461178,97.95987439971454,1
2020-07-01 00:00:00-04:00,0.00700455474990358,1.0,0.6224040066038864,1,136.61310511587462,98.64603970324102,1
2020-07-02 00:00:00-04:00,0.0055070162351487095,1.0,0.6271666631551359,1,137.3654357036818,99.1892850454199,1
2020-07-06 00:00:00-04:00,0.015437465433342012,1.0,0.5636025773838157,1,139.48600986909335,100.72051620466647,0
2020-07-07 00:00:00-04:00,-0.010313808307634287,1.0,0.6015053096339517,1,138.04737790170677,99.68170410788557,1
2020-07-08 00:00:00-04:00,0.007648708578120056,1.0,0.627805058111871,1,139.10326206525053,100.44414041317718,0
2020-07-09 00:00:00-04:00,-0.005693511474223589,1.0,0.6274452220194681,1,138.31127604658008,99.87226054721623,1
2020-07-10 00:00:00-04:00,0.010210934269390126,1.0,0.6168346950333582,1,139.7235633950072,100.89204963499927,0
2020-07-13 00:00:00-04:00,-0.0086589197411997,1.0,0.6248163811356847,1,138.5137082736154,100.01843347468467,1
2020-07-14 00:00:00-04:00,0.012958944187073662,1.0,0.6291466999681273,1,140.30869968827778,101.31456677176165,1
2020-07-15 00:00:00-04:00,0.00918754923942422,1.0,0.6601758739809109,1,141.59779277538343,102.24539934264814,0
2020-07-16 00:00:00-04:00,-0.003293756771043488,1.0,0.6467727371243376,1,141.1314040866647,101.90862786625526,1
2020-07-17 00:00:00-04:00,0.002899283123168228,1.0,0.6878326843932304,1,141.5405839846822,102.20408983113312,1
2020-07-20 00:00:00-04:00,0.008081257551458165,1.0,0.6757718865067661,1,142.68440989784622,103.03002740387086,1
2020-07-21 00:00:00-04:00,0.002127856103999237,1.0,0.6860543201330818,1,142.98802179039288,103.24926047657739,1
2020-07-22 00:00:00-04:00,0.0056919731504043725,1.0,0.6980228527037309,1,143.80190577125322,103.83695249500917,0
2020-07-23 00:00:00-04:00,-0.011931976248583664,1.0,0.664302163604535,1,142.08606484708957,102.59797244411342,0
2020-07-24 00:00:00-04:00,-0.006440206837711182,1.0,0.6585325386112849,1,141.17100120071785,101.93722028044354,1
2020-07-27 00:00:00-04:00,0.007292544490160147,1.0,0.6803110615419592,1,142.20049700769454,102.68060199454192,0
2020-07-28 00:00:00-04:00,-0.0063423410344471964,1.0,0.6623250845329345,1,141.29861296040386,102.0293665990702,1
2020-07-29 00:00:00-04:00,0.012298756277605127,1.0,0.6756251328091998,1,143.03641016356755,103.28420091203058,0
2020-07-30 00:00:00-04:00,-0.003568141441383621,1.0,0.6338639826367788,1,142.5260360208362,102.91566827451616,1
2020-07-31 00:00:00-04:00,0.00790232552572978,1.0,0.6407562386795692,1,143.6523231533647,103.72894138691942,1
2020-08-03 00:00:00-04:00,0.006952132274107736,1.0,0.6322307557396135,1,144.6510131054098,104.45007870809444,1
2020-08-04 00:00:00-04:00,0.003862529313163554,1.0,0.6236209529550037,1,145.20973188370823,104.85352019886669,1
2020-08-05 00:00:00-04:00,0.006211107162005014,1.0,0.641919913379456,1,146.11164508940396,105.50477664913531,1
2020-08-06 00:00:00-04:00,0.006684345908464895,1.0,0.6316019292683078,1,147.08830586643637,106.21000707125346,1
2020-08-07 00:00:00-04:00,0.0007183132612997856,1.0,0.6462629765502128,1,147.19396134712235,106.28629912781548,1
2020-08-10 00:00:00-04:00,0.002988462940365366,1.0,0.6410911641639306,1,147.6338450456538,106.60393179382754,0
2020-08-11 00:00:00-04:00,-0.00825432150555605,1.0,0.6401233785022009,1,146.41522782354554,105.72398866704494,1
2020-08-12 00:00:00-04:00,0.013941903937429112,1.0,0.6749601965153266,1,148.45653486483818,107.19798236092272,0
2020-08-13 00:00:00-04:00,-0.001807662970779722,1.0,0.679565121641019,1,148.18817548399275,107.0042045376666,1
2020-08-14 00:00:00-04:00,3.0006825814998805e-05,1.0,0.6838595594020278,1,148.19262214076235,107.00741539419363,1
2020-08-17 00:00:00-04:00,0.003176200992084377,1.0,0.6996378826331713,1,148.66331169422543,107.34729245312906,1
2020-08-18 00:00:00-04:00,0.0021604512096957684,1.0,0.6860266102130084,1,148.9844915258126,107.579211040967,0
2020-08-19 00:00:00-04:00,-0.0041637252428669,1.0,0.7001028629223016,1,148.36416103765086,107.13128076434802,1
2020-08-20 00:00:00-04:00,0.003113765394035628,1.0,0.6891799722819626,1,148.82613222800504,107.46486243901074,1
2020-08-21 00:00:00-04:00,0.0035471789494472272,1.0,0.6793189386611279,1,149.35404515137185,107.84605953685964,1
2020-08-24 00:00:00-04:00,0.01013322306737341,1.0,0.6782378728463068,1,150.86748300690527,108.93888771508387,1
2020-08-25 00:00:00-04:00,0.0034994728516166695,1.0,0.6696642131014826,1,151.39543966787969,109.32011639512811,1
2020-08-26 00:00:00-04:00,0.010025574078206034,1.0,0.6581487369305841,1,152.91326586337257,110.41611332028558,1
2020-08-27 00:00:00-04:00,0.0021864999715877076,1.0,0.6583192840187286,1,153.2476107148382,110.65753814892321,1
2020-08-28 00:00:00-04:00,0.006459377142022715,1.0,0.6478980244521972,1,154.23749482855925,111.37231692143487,0
2020-08-31 00:00:00-04:00,-0.0036227411274224464,1.0,0.6898123960167838,1,153.6787323126532,110.96884384846726,1
2020-09-01 00:00:00-04:00,0.009418785165216548,1.0,0.6682076826482053,1,155.12619927676892,112.01403554870843,1
2020-09-02 00:00:00-04:00,0.014464054801776483,1.0,0.6891149069591471,1,157.3699531242994,113.63421269745308,0
2020-09-03 00:00:00-04:00,-0.034414413746718164,1.0,0.6735556029554564,1,151.95415844617813,109.72355788590036,0
2020-09-04 00:00:00-04:00,-0.008164321873117664,1.0,0.68535201873057,1,150.7135557866648,108.82773944225622,0
2020-09-08 00:00:00-04:00,-0.027323340529091356,1.0,0.69988947218043,1,146.59555797955556,105.85420205846421,1
2020-09-09 00:00:00-04:00,0.019747461863936833,1.0,0.7086139599161418,1,149.49044817017938,107.94455387675119,0
2020-09-10 00:00:00-04:00,-0.017363525556390647,1.0,0.724729985839426,1,146.89476695294016,106.07025585683904,1
2020-09-11 00:00:00-04:00,0.0005089504009572199,1.0,0.65214865322084,1,146.96952910347937,106.12424035608703,1
2020-09-14 00:00:00-04:00,0.013171419711557553,1.0,0.6209396969981742,1,148.90532645611128,107.52204726738725,1
2020-09-15 00:00:00-04:00,0.005052408840653166,1.0,0.6124756813301964,1,149.65765704391848,108.06529260956611,0
2020-09-16 00:00:00-04:00,-0.003968671856330985,1.0,0.6044800136628524,1,149.06371491232383,107.63641692414036,0
2020-09-17 00:00:00-04:00,-0.008795325851628788,1.0,0.5894297676213098,1,147.75265096701565,106.68971956379079,0
2020-09-18 00:00:00-04:00,-0.011512775049852042,1.0,0.5907903188440295,1,146.05160793341312,105.46142482232106,0
2020-09-21 00:00:00-04:00,-0.011129883242885996,1.0,0.588990546033151,1,144.42607058967846,104.28765147742023,1
2020-09-22 00:00:00-04:00,0.010184621758176693,1.0,0.5897507331414071,1,145.89699549065406,105.34978176176631,0
2020-09-23 00:00:00-04:00,-0.023190902550163872,1.0,0.6049940886105678,1,142.5135124858686,102.90662523924814,1
2020-09-24 00:00:00-04:00,0.002665234732572186,1.0,0.5877087128329184,1,142.8933444492068,103.18089555104757,1
2020-09-25 00:00:00-04:00,0.016167139926153817,1.0,0.5862565718128889,1,145.20352114343322,104.84903552712721,1
2020-09-28 00:00:00-04:00,0.01660934528317015,1.0,0.6050309772060376,1,147.6152565624366,106.59050936080463,0
2020-09-29 00:00:00-04:00,-0.005446092797304791,1.0,0.5932329494427492,1,146.8113301768996,106.01000755551371,1
2020-09-30 00:00:00-04:00,0.0075821891247345174,1.0,0.625962834251226,1,147.9244814479547,106.81379548191414,1
2020-10-01 00:00:00-04:00,0.006419996635215641,1.0,0.622766566363505,1,148.87415612111658,107.49953968950263,0
2020-10-02 00:00:00-04:00,-0.009494676834904014,1.0,0.5965004737398582,1,147.46064411967754,106.47886630024988,1
2020-10-05 00:00:00-04:00,0.017733437263828034,1.0,0.6131596975076976,1,150.0756282010575,108.3671025957089,0
2020-10-06 00:00:00-04:00,-0.01421610800115336,1.0,0.6042750440401788,1,147.94213686221033,106.82654416143625,1
2020-10-07 00:00:00-04:00,0.017406689622781135,1.0,0.627645256330403,1,150.51731972070183,108.68604065912868,1
2020-10-08 00:00:00-04:00,0.008862747711376961,1.0,0.6498950985210753,1,151.85131675157908,109.649297617239,1
2020-10-09 00:00:00-04:00,0.00893005615032516,1.0,0.6737070917115999,1,153.2073575366715,110.62847200180465,1
2020-10-12 00:00:00-04:00,0.016087453504854743,1.0,0.6783185980114584,1,155.67207377764436,112.40820240144683,0
2020-10-13 00:00:00-04:00,-0.006526136152597228,1.0,0.6791049311941215,1,154.6561366290143,111.67461116790626,0
2020-10-14 00:00:00-04:00,-0.006283372817695976,1.0,0.6972394701665329,1,153.68437446402967,110.97291795166709,0
2020-10-15 00:00:00-04:00,-0.0012357059247574131,1.0,0.7057682431219184,1,153.49446577196184,110.8357880594666,0
2020-10-16 00:00:00-04:00,-0.0006043701001784418,1.0,0.717381738384561,1,153.4016983063064,110.76880222313372,0
2020-10-19 00:00:00-04:00,-0.01520363993227869,1.0,0.7360897791317392,1,151.06943412025728,109.08471323840341,1
2020-10-20 00:00:00-04:00,0.004006086866392922,1.0,0.7339220563011339,1,151.67463139619986,109.52171607543202,0
2020-10-21 00:00:00-04:00,-0.0018931141684817021,1.0,0.7073415380589159,1,151.38749400250447,109.31437896297318,1
2020-10-22 00:00:00-04:00,0.005485179892752212,1.0,0.7013726507300996,1,152.21788164062116,109.91398799644958,1
2020-10-23 00:00:00-04:00,0.003395252546391614,1.0,0.6773341073997975,1,152.73469979086784,110.28717374407859,0
2020-10-26 00:00:00-04:00,-0.01847997614403074,1.0,0.6330971936575783,1,149.9121661823669,108.24906940429544,0
2020-10-27 00:00:00-04:00,-0.003447570284725532,1.0,0.6271535753298738,1,149.39533345291773,107.875873129268,0
2020-10-28 00:00:00-04:00,-0.03417866072862763,1.0,0.6367072491997187,1,144.28920103639027,104.18882026077827,1
2020-10-29 00:00:00-04:00,0.010163667080263394,1.0,0.6281865870420459,1,145.75570843900135,105.24776074339421,0
2020-10-30 00:00:00-04:00,-0.01042519691655186,1.0,0.6278074655710174,1,144.23617647681323,104.1505321126182,1
2020-11-02 00:00:00-05:00,0.011208817133806948,1.0,0.5923182889770305,1,145.85289340302134,105.31793638145723,1
2020-11-03 00:00:00-05:00,0.01765572873325394,1.0,0.5957408999030515,1,148.42803252390527,107.17740129695434,1
2020-11-04 00:00:00-05:00,0.02234921282263902,1.0,0.6276472455880785,1,151.74528221162763,109.57273184831737,1
2020-11-05 00:00:00-05:00,0.01950253541895597,1.0,0.623679524179493,1,154.70469995261936,111.70967793214095,0
2020-11-06 00:00:00-05:00,-0.00022834088249845674,1.0,0.6724569296624929,1,154.6693745449055,111.68417004569831,1
2020-11-09 00:00:00-05:00,0.012565858587667567,1.0,0.6463337063643224,1,156.6129280332798,113.08757753297355,0
2020-11-10 00:00:00-05:00,-0.001466829699461436,1.0,0.6261127155672738,1,156.38320353912093,112.92169731560804,1
2020-11-11 00:00:00-05:00,0.007428920152393159,1.0,0.656692850339706,1,157.54496187138852,113.7605835884384,0
2020-11-12 00:00:00-05:00,-0.009701055251530977,1.0,0.6537885140900085,1,156.01660949167385,112.65698588160053,1
2020-11-13 00:00:00-05:00,0.013844562812058703,1.0,0.7082810069071419,1,158.17659124150575,114.21667259885557,1
2020-11-16 00:00:00-05:00,0.012482639701780762,1.0,0.7375893220095805,1,160.15105263922933,115.64239817084334,0
2020-11-17 00:00:00-05:00,-0.005378292998259981,1.0,0.7540999424289035,1,159.2897133541558,115.0204394704591,0
2020-11-18 00:00:00-05:00,-0.012034979898072673,1.0,0.7612938991016867,1,157.3726648559688,113.63617079356465,1
2020-11-19 00:00:00-05:00,0.0042100822228270385,1.0,0.773512950299841,1,158.03521671463784,114.11458841609277,0
